% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=988655, Wed Apr 19 12:57:32 2023
1 8 0.952238863613926 1.0000375007031337 1.0 1.0 1.0000125000781253 1.0000250003125026 1.0000375007031337
2 16 0.9430445528461705 1.1047485209600185 0.8021701529894016 0.8021701529894016 0.9670716152212105 1.0294530216105626 1.1047485209600185
3 24 0.8495122069594758 1.1589635205047135 0.7016583857611682 0.7016583857611682 0.930933866655586 1.0254482084331777 1.1589635205047135
4 32 0.8483555057485093 1.1593313151109073 0.6342035517354568 0.6342035517354568 0.8943956626934899 0.9705307024052322 1.1593313151109073
5 40 0.6707390097685308 1.1433868454167693 0.591418864895793 0.591418864895793 0.8821236927813044 1.0184199820551751 1.1433868454167693
6 48 0.663331933693153 1.0160732429568577 0.5555907996857641 0.5555907996857641 0.8427504715502454 1.0031745214223888 1.0160732429568577
7 56 0.6929280517145526 1.061129914312596 0.5517983860592092 0.5517983860592092 0.7753344685337255 1.0022787727860145 1.061129914312596
8 64 0.6905086958043452 1.17991857010528 0.4601559849685629 0.4601559849685629 0.7311364276992242 1.0113331506776184 1.17991857010528
9 72 0.6934435831864245 1.1418866507288592 0.4183061965045299 0.4183061965045299 0.8011580185480001 0.9696181501071227 1.1418866507288592
10 80 0.6771807764665793 1.1620698623754757 0.39252645122911584 0.39252645122911584 0.8043258762095695 0.9282479287893259 1.1620698623754757
11 88 0.6583048113594016 1.0540771771022885 0.35843636913721966 0.35843636913721966 0.8322040280544176 0.9521023498776081 1.0540771771022885
12 96 0.5911852248066857 1.0201660606251335 0.3278549340851891 0.3278549340851891 0.8105853577999831 0.9734324593492559 1.0201660606251335
13 104 0.5683850574130376 0.9919084374201217 0.28912993807734827 0.28912993807734827 0.8507621810416602 0.9220113623860617 0.9919084374201217
14 112 0.6409772376348285 1.015639538809042 0.2975757011972701 0.2975757011972701 0.6999045687721557 0.9301356000199656 1.015639538809042
15 120 0.5997756874679391 1.2634370488504187 0.25798619456026045 0.25798619456026045 0.6910111684789583 0.8746587812127289 1.2634370488504187
16 128 0.5273655433964365 1.2890315117009647 0.23943443315528193 0.23943443315528193 0.6204555023013865 0.8818521755203922 1.2890315117009647
17 136 0.53176858241392 1.2301560880752997 0.22233227839828348 0.22233227839828348 0.5815565123821816 0.8530885049004728 1.2301560880752997
18 144 0.4873975712017623 1.3199773991140866 0.19558423947510276 0.19558423947510276 0.5762546885996485 0.8422870979633652 1.3199773991140866
19 152 0.44322035083753747 1.2548566189443557 0.18316592821386107 0.18316592821386107 0.5330905670873557 0.8670703780920854 1.2548566189443557
20 160 0.40149187094987204 1.2679835629326728 0.18039545993994047 0.18039545993994047 0.5046595476268941 0.7724664720410132 1.2679835629326728
21 168 0.40319540794152686 1.2863152476888111 0.15893696835671833 0.15893696835671833 0.4935930115636243 0.7620959708327674 1.2863152476888111
22 176 0.43595236363086537 1.286617642080879 0.1478586113510117 0.1478586113510117 0.479473198745023 0.7512376815701647 1.286617642080879
23 184 0.41609567132696323 1.3604404039263227 0.14571522316837296 0.14571522316837296 0.4349578305296504 0.7162987716999473 1.3604404039263227
24 192 0.349120216666099 1.4247344494667147 0.1303946439759902 0.1303946439759902 0.4155847837032632 0.6661709597258887 1.4247344494667147
25 200 0.2648474450345075 1.3329851564075665 0.1189950490476664 0.1189950490476664 0.3961620612789764 0.65521067839552 1.3329851564075665
26 208 0.2202112013160128 1.319110595578863 0.11332592326414087 0.11332592326414087 0.37533249677493774 0.5745565892526371 1.319110595578863
27 216 0.17352615123882337 1.3195293303234321 0.09942758976008266 0.09942758976008266 0.36538127773388185 0.5480186730534073 1.3195293303234321
28 224 0.16553272765744842 1.2593044310149761 0.0941957145940327 0.0941957145940327 0.32946169609115467 0.5219847285817558 1.2593044310149761
29 232 0.19849329827292364 1.1771571203894164 0.0930572949623808 0.0930572949623808 0.29176182658093486 0.5391675700422128 1.1771571203894164
