ASV_ID	FRA022001CA	FRA022001CAbis	FRA022002BB	FRA022002BBbis	FRA022003GA	FRA022003GAbis	FRA022004MC	FRA022004MCbis	FRA022005KF	FRA022005KFbis	FRA022006TS	FRA022006TSbis	FRA022007LP	FRA022007LPbis	FRA022008DM	FRA022008DMbis	FRA022010KI	FRA022010KIbis	FRA022011RB	FRA022011RBbis	FRA022012GF	FRA022012GFbis	FRA022013ZV	FRA022013ZVbis	FRA022014RD	FRA022014RDbis	FRA022015BF	FRA022015BFbis	FRA022016AS	FRA022016ASbis	FRA022018LS	FRA022018LSbis	FRA022019RX	FRA022019RXbis	FRA022020BF	FRA022020BFbis	FRA022021MP	FRA022021MPbis	FRA022022RH	FRA022022RHbis	FRA022023DC	FRA022025BE	FRA022025BEbis	FRA022026CN	FRA022026CNbis	FRA022027LP	FRA022027LPbis	FRA022028BM	FRA022028BMbis	FRA074002DB	FRA074002DBbis	FRA084001JL	FRA084001JLbis	FRA084005RC	FRA084005RCbis	FRA094001CA	FRA094001CAbis	FRA094002BD	FRA094002BDbis	FRA094003DR	FRA094003DRbis	FRA094004TD	FRA094004TDbis	FRA106001LH	FRA106001LHbis	FRA106003ER	FRA106003ERbis	FRA106004CA	FRA106004CAbis	FRA123001AI	FRA123001AIbis	FRA189001NM	FRA189001NMbis	FRA189002AL	FRA189002ALbis	FRA189004JL	FRA189004JLbis	FRA189005JP	FRA189005JPbis	FRA189010CM	FRA189010CMbis	FRA256001DJ	FRA256001DJbis
d__Bacteria| p__Proteobacteria| c__Gammaproteobacteria| o__Burkholderiales| f__Sutterellaceae| g__Sutterella|c104c87aa81c8494d7ad81e3c1475cc8	0	0	0	0	0	0	0	0	0	0	0.002427275103626	0.003902501439447	0	0	0.004648530660091	0.002582543314809	0	0	0	0	0	0	0	0	0	0	0.002537485582468	0	0	0	0	0	0.012317029632274	0.003178447101559	0.035692600121439	0.004335393413892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001077747507709	0.002871161184808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010394805066542	0.003195360263017	0.031560149730417	0.017754243887245	0.004289716353449	0.003589346167965
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Ruminococcaceae| g__Ruminococcus|d6cf310ff39f921c0cd3beb79997ec2b	0	0	0	0	0	0	0	0	0	0	0	0	0.044369164669917	0	0	0.000228832951945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006534385209977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077944437959613	0
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Oscillospiraceae| g__UCG-002| s__uncultured_organism|9a9a659b11fba74bf4e5ad9d9bfe5982	0	0	0	0	0	0	0.00814145147595	0.001119018844277	0	0	0.001008252735352	0.000362527456124	0	0	0	0	0	0	0	0	0.010409638554217	0.006417112299465	0.003690135572372	0.015710888464387	0	0	0	0	0	0	0	0	0.011335237415209	0.002762221885879	0	0	0.00790703630194	0.016084204024911	0	0	0.003772489843297	0.001125288474376	0.004246874379837	0	0	0	0	0.004174618320611	0.004871738412419	0.000517976843388	0.000588958311994	0	0	0	0	0	0	0.007136060894386	0.007190668699052	0	0	0	0	0	0	0.002766117487201	0	0	0	0	0	0.001128307751261	0.007946606486928	0	0	0	0	0	0.001994791378068	0	0	0.001517450682853	0.002488069502794
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Bacteroidaceae| g__Bacteroides| s__Bacteroides_faecis|e814563547ce0b552dd72d8cfcf91c60	0	0	0	0	0	0	0	0	0.001220504475183	0.011431620930821	0.000709511184137	0.003006845371377	0	0	0	0	0	0	0	0	0	0	0.005241062117282	0.000428833183891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035030062162438	0.053962183981305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003979326911411	0.001365886972853	0	0	0.001985151069996	0.003430731210932	0	0	0	0	0	0.0206053370476	0	0	0	0	0	0
d__Bacteria| p__Firmicutes| c__Clostridia| o__Clostridiales| f__Clostridiaceae| g__Sarcina|54762d2632d271a843e520a02c0c3dcd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080105281226755	0.001587616590593	0	0	0	0	0	0	0	0	0	0	0	0.000737898465171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.23514526883508E-05	0	0	0	0.006689236040299
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Bacteroidaceae| g__Bacteroides| s__Bacteroides_vulgatus|a4b21fb714fe1ed1f30d934571ffbbca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001854094142576	0	0	0	0	0	0	0	0.009173961969064	0.003016471522127	0	0	0	0	0	0	0.011121267519805	0.007758885588446	0	0	0	0	0	0	0	0	0.066164874551971	0.050665939714931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Bacteroidaceae| g__Bacteroides| s__Bacteroides_eggerthii|0193de4b62249aeccfa34b4855744fd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002626506024096	0.000251651462724	0.005508463245715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00220617729643	0	0.001125288474376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047250237868697	0.03807409371065	0	0	0.009310540969374	0.00116300199891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria| p__Proteobacteria| c__Gammaproteobacteria| o__Burkholderiales| f__Sutterellaceae| g__Parasutterella|52c6a3ae166e2b45b057c38676855c47	0.001749856569134	0.000816485225505	0.005620723362659	0.008601001020458	0	0	9.98951101343589E-05	0	0	0	0	0	0	0	0	0	0	0	0.001248006656036	0	0	6.29128656810318E-05	0	0	0.003810992400044	0.003021255420488	0	0	0	0	0	0	0	0.000151354623884	0	0	0	0	0.000956414810766	0	0	0.001125288474376	0.000555665806708	0	0.005382131324004	0.01742586365026	0.039037603569152	0	0.000743146537488	0.008318098720293	0.000563351428864	0	0.007039073498552	0	0	0	0	0.002511893434824	0.002319570548081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023147841082444	0	0	0	0	0.00201354032917	0.000978912591263
d__Bacteria| p__Firmicutes| c__Clostridia| o__Clostridia_UCG-014| f__Clostridia_UCG-014| g__Clostridia_UCG-014|679ee14635908ce4be6e597be316e6b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035920079478971	0.062650602409639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003578244274809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria| p__Actinobacteriota| c__Actinobacteria| o__Bifidobacteriales| f__Bifidobacteriaceae| g__Bifidobacterium| s__Bifidobacterium_longum|d3e60aa90187b4a7e6a787dd2865614e	0.001233505450373	0	0	0	0	0.001539439777785	0	0	0.002910433748513	0.06072521978485	0	0	0	0	0	0	0.015424784093191	0.046466476831478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000340547903738	0.000475197338895	0.000645696891431	0	0.005018271655772	0	0	0.003820855097698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00089605734767	0	0	0	0.00114105629211	0.001779405992411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Ruminococcaceae| g__Ruminococcus| s__Ruminococcus_bicirculans|5181ffd186cfb5ef3e1807e19abe22e6	0	0.002993779160187	0	0	0	0	0	0.001454724497561	0	0	0.023712610627731	0.035549015844582	0	0.001573873696636	0	0	0	0	0.005754697358386	0.005276520587261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000411065893863	0	0	0	0	0	0	0	0	0.00903126411135	0	0	0	0	0	0	0	0	0	0	0	0	0.004610195812001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000789862289227	0.014950942220838	0	0.012685075661786
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__[Ruminococcus]_torques_group| s__Ruminococcus_lactaris|93329aa2eea0fc79f6d2b39ab4ead17b	0	0	0	0	0	0	0.002946905748964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005348022568655	0.000623757358388	0	0	0	0	0	0	0	0	0	0.014303011957015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002559414990859	0	0	0.006481260126969	0	0	0	0	0.004281636536632	0.006196567035589	0	0	0	0	0	0	0	0	0	0	0	0.012443669137956	0.012304941136398	0.004129354428252	0	0	0	0	0.006222068590899	0.024694778448865	0	0	0	0
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Anaerostipes|7b916b3fa749ecd9899e1b5cdf1bc4e3	0.007515777395295	0.004471228615863	0	0	0	0	0	0	0.001314389434813	0.001938038929304	0.002651331267038	0.000554453756424	0	0	0	0.00385746976136	0.017031532436232	0.005306756406938	0	0	0	0	0.001497446319223	0	0	0	0	0	0	0	0.006638503319252	0.003214675435751	0	0	0	0	0	0.006716763600803	0	0.00369033293221	0	0	0	0	0	0.034061958626312	0.017473974930954	0	0.003275349554112	0	0	0	0	0	0	0	0	0	0	0	0	0.000598748615394	0	0	0	0	0	0	0.002632578841665	0.002223369198396	0.004535542956825	0	0	0	0	0	0	0	0.000831163074195	0	0	0.003326718804716	0.004282742586777
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Butyricicoccaceae| g__Butyricicoccus| s__Butyricicoccus_sp.|d3431d980259bf419349311cd16e1843	0.001520367183018	0	0	0	0	0	0	0.000649030929681	0.002503598923452	0.001348200994298	0	0.002367091037042	0	0	0	0.006374632232756	0.002610966057441	0	0.001594675171601	0.002340214151672	0.001204819277108	0.001321170179302	0.005000401101693	0.003703559315426	0	0	0.00401384083045	0	0	0	0	0.021617954994544	0	0.004351445436658	0.000871195121307	0.000207545429388	0	0	0	0	0	0	0	0	0	0	0	0.000775286259542	0.00038533524166	0	0	0	0	0	0	0.003437615926796	0	0	0	0	0.004011215826778	0	0	0	0	0.001601436439958	0	0	0.01327145416056	0	0	0.003257190300811	0.00477756704199	0.0049938537185	0.002621177449553	0	0	0	0.00293677619549	0.001476699062468	0.003192649120075	0.004990078207074	0.009993066035812
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Ruminococcaceae| g__CAG-352| s__uncultured_bacterium|49ec8c808ff3547c65cb22ce84f57a06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.56773119418798E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013783943329398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010592331053554	0.058126004322048	0	0	0	0
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Blautia| s__metagenome|6fa94e001df447c05f581285124706f2	0.000344234079174	0	0	0	0	0	0.003221617301833	0.002976590125778	0	0.001207763390726	0.006497628738937	0.011686179173864	0	0	0.000565908080359	0.006440013076169	0	0	0.003744019968107	0.004260955955403	0.001421686746988	0.001698647373388	0.005027141214536	0.004327316673814	0	0.001457311438118	0	0	0	0	0	0.003273660306131	0	0	0.000554396895377	0.00089936352735	0.001408540879698	0.003448453342941	0.000683153436262	0.006217408744485	0.003337202553685	0.00131601533444	0.002976781107363	0	0	0	0	0	0	0	0	0	0	0.004821194532859	0.005489964580874	0	0.000456438637531	0	0.000331367221154	0.00415770609319	0.004867980372303	0.003173367661587	0.002435035435217	0	0	0.00402785528838	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00655929118445	0.000584021180501	0.001692541146259	0.00212097728107
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Oscillospiraceae| g__Oscillibacter|acff9dc0356ef04e44da9dfff54e02ff	0.000372920252438	0	0.005883901045191	0.010398950386316	0	0.002041431009672	0.000374606663004	0	0	0	0.00018671346951	0.000255901733734	0.007326007326007	0.000252943986959	0	0	0	0	0.001825787515311	0.001324649519815	0.000915662650602	0.001069518716578	0.001203305077947	0.000623757358388	0	0.002736901969148	0.000507497116494	0.007007007007007	0	0.004082054461841	0.003419835043251	0.002949243519037	0.00089253837915	0.000340547903738	0.000923994825629	0.000345909048981	0.000448172098086	0.000617633434557	0.008983467686842	0.004973926995588	0.002031340684852	0.000457744464153	0	0	0.003229278794403	0	0	0	0	0	0	0	0.009350014609398	0.005897771952818	0.00655253837072	0	0	0.006926736441484	0.004473457485586	0	0	0.000658623476933	0.00178084681083	0	0	0.002547739790843	0.00204883045928	0.003481739388103	0.003799598328177	0	0	0.000617375939369	0.000720236237486	0.003918254456054	0.001497815685459	0	0	0.000320979728896	0.00079422249312	0	0.000856564398069	0.000612816621921	0.001794673083983
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Bacteroidaceae| g__Bacteroides| s__Bacteroides_massiliensis|0b9f19a63471a4a797ca4e3f3c6ed4e4	0	0	0	0	0.024955960070464	0.001907566681169	0	0	0	0	0.001792449307293	0.003326722538545	0	0	0	0	0	0	0.006887147842566	0.008764764322773	0	0	0	0	0.00508866615266	0.005758157389635	0	0	0	0	0	0	0	0.006659603450885	0	0	0	0	0.010178986200301	0.004733253108704	0	0.001926341286643	0.001389164516769	0	0	0.012279629063487	0.012534523050776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002246994280378	0.008565485173553
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Prevotellaceae| g__Prevotella|162023b313adac906852a3d5b9cc2ada	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001551384894809	0	0	0.115212241500736	0.006433681609964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria| p__Firmicutes| c__Bacilli| o__Lactobacillales| f__Streptococcaceae| g__Streptococcus|5fa6068f7afffbcb528b03da76314486	0	0	0	0	0	0.011244603594257	0	0	0	0	0	0	0	0.002135971445434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005340352081784	0.114546537011312	0	0	0	0	0	0	0	0	0	0.000345313039552	0	0	0	0	0	0	0	0	0	0	0	0.005730734004972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Bacteroidaceae| g__Bacteroides| s__Bacteroides_massiliensis|c864ae6a1c4daeeb5750faa2a1b02e41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008135311033752	0	0	0	0	0	0	0	0.000362381034121	0.001389164516769	0	0	0.004025272597575	0.004461440407903	0	0	0	0	0	0.008473450739767	0.011046620483056	0.008500590318772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046140921049723	0	0	0	0	0.004902532975371	0.007301056409838
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Flavobacteriales| f__Flavobacteriaceae| g__Capnocytophaga| s__Capnocytophaga_granulosa|ecaf3aa811ded8f196bb61f50f511e09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria| p__Actinobacteriota| c__Actinobacteria| o__Corynebacteriales| f__Dietziaceae| g__Dietzia|222134a7ad2988981b8d8803b5906ce2	0.000401606425703	0	0.000413564929694	0	0	0.000903584217396	0	0.000559509422139	0	0.000449400331433	0	0	0.000302955190173	0.001826817683595	0	0	0.000241012251456	0.001208042108896	0	0.000198697427972	0.000240963855422	0	0.000882423723828	0.000857666367783	0.001079414032382	0.000355441814175	0.002952710495963	0	0.001640626971907	0	0.00140816737075	0	0	0.000378386559709	0	0.000184484826123	0.003393303028363	7.72041793195738E-05	0.001229676185271	0.000441235459286	0.003288837299284	0.000820125498274	0.000357213732884	0.000287746125704	0	0.001757872210333	0.000371786700659	0	0.006192887812397	0	0.000845027143296	0	0.005843759130874	0.002106347126006	0.000442739079103	0.00032150364783	0.00171164489074	0	0.000331367221154	0.000573476702509	0.000311550743827	0.0009879352154	0.000690532436853	0.006520321669202	0.014915609054036	0.000679397277558	0.001365886972853	0	0.002849698746133	0	0.001395551679023	0	0.000624204739154	0	0.001456209694196	0	0.019765205279565	0.001901187624997	0.00024011377699	0.001957484803736	0	0.002480448231586	0.000734184443447
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Coprococcus| s__metagenome|4b3e5b7569dfe538dfa8e5dc0d6363c4	0.002065404475043	0	0	0	0	0	0.001873033315019	0	0	0.001938038929304	0.002875387430449	0.004584906062739	0.003828251948553	0.001433349259436	0.000323376045919	0.005001634521085	0	0	0.00337424021817	0.003245391323546	0.000674698795181	0.001572821642026	0.008583576222692	0.001481423726171	0	0.00298571123907	0	0	0	0	0	0	0	0	0.00414477678925	0.000276727239185	0.004321659517255	0.002753615729065	0	0.001724829522663	0.002514993228864	0	0.004405636038897	0	0	0	0	0.003697519083969	0.004073543983265	0	0	0	0.004675007304699	0	0	0	0	0	0	0.002544802867384	0.002648181322533	0.001556746400024	0.002071597310558	0	0	0.003930798534443	0.001878094587673	0	0	0.003017429626395	0.001192033725832	0.001362484831712	0.001560511847886	0	0	0	0	0.001703661637984	0.003103008810329	0.002575637899653	0.001245911851736	0.000671180109723	0.000489456295632
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Tannerellaceae| g__Parabacteroides| s__Parabacteroides_distasonis|dcc5691becea8311556645dab565e64e	0	0	0.019550342130987	0.021429612711988	0	0	0	0	0.006165112349002	0	0	0.001940588147485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021122510561255	0.013861444539476	0	0	0	0.000553454478369	0.0015686023433	0.000617633434557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.70884871550904E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02695054276934	0	0	0	0	0	0
d__Bacteria| p__Desulfobacterota| c__Desulfovibrionia| o__Desulfovibrionales| f__Desulfovibrionaceae| g__Bilophila|78d8961b8cf69d91149bea2f1dfcc370	0	0	0	0	0.003112155020552	0.00087011813527	0.003571250187303	0.002954209748892	0	0	0.000672168490235	0.000426502889557	0	0	0	0.000130761686826	0	0	0.000416002218679	0.000397394855944	0.000602409638554	0.000754954388172	0.004037757039335	0.002105181084558	0	0.000817516172603	0.004244521337947	0	0	0	0.005029169181251	0.001474621759519	0	0.000227031935826	0.00031679822593	0.005949635642468	0	0.002161717020948	0.004303866648449	0.001604492579222	0.000580383052815	0.000114436116038	0	0	0	0.001503108121879	0.001646483960059	0.001908396946565	8.25718374986238E-05	0	0	0	0.007410949079608	0.002153154839918	0.002420306965762	0.001137628292321	0.002196610943116	0.001998097050428	0.000894691497117	0	0	0.001377121815406	0.00098128293658	0	0	0	0	0.010741536410105	0.001764099223796	0.000913169492198	0.000436109899695	0.001915994294595	0.003241063068687	0.002688998156116	0.003120449344706	0	0.012624085251266	0.000543196464285	0.000166232614839	0.000583811257255	0.002959040647874	0	0.000285516172452
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Oscillospiraceae| g__UCG-002|7fda0a9082bb4c0338e6995982f75ca4	0	0.00703732503888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.03374171520386E-05	0	0	0	0.003012048192771	0	0.007380271144744	0.003898483489922	0.002863751514484	0.019655932323879	0	0	0	0	0	0	0	0	0.008843950473877	0.000553454478369	0	0.004606516032735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002361275088548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004321631575586	0.032482654310614	0	0	0	0	0	0	0	0	0	0
d__Bacteria| p__Firmicutes| c__Bacilli| o__Lactobacillales| f__Enterococcaceae| g__Enterococcus|e3eae47d86d63849a125920798cba0d1	0	0	0	0	0	0	0	0	0	0.001881863887875	0.000485455020725	0	0.019995042551434	0.01528905876732	0	0	0	0	0.000462224687421	0	0	0	0	0	0.021345963211808	0	0	0	0	0	0.00060350030175	0	0	0.00121083699107	0.000659996304021	0.002559726962457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00140781469971	0	0	0	0	0	0	0	0.000233663057871	0	0	0	0	0	0	0	0	0	0	0	0.020118598900439	0	0	0	0	0	0.001551504405164	0.000858545966551	0.000155738981467	0	0.000530244320268
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Blautia|96fadb4b3d75325790736fef65296ac6	0.002352266207688	0	0	0	0	0	0	0	0.019528071602929	0.014465073167992	0.00212853355241	0.008210180623974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004961617674593	0.010596221959858	0	0	0	0	0.00752688172043	0.006036295661656	0.002993743076969	0.009522078866073	0	0	0	0	0	0.009200455951799	0	0.004186655037069	0	0	0	0	0	0	0	0	0.002781688931625	0.004204952499611	0	0
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Prevotellaceae| g__Prevotella| s__Prevotella_copri|d79e75079e3dc1c551b264a82d505a47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046681922196796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036617366412214	0.037872949466036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Tyzzerella| s__Tyzzerella_sp.|4b5861bb490bc86de1573a2df68a3689	0	0	0	0	0	0	0.001398531541881	0	0.026412968642424	0.002022301491447	0	0	0	0	0	0	0	0.021615324877039	0	0	0	0	0.016471909511458	0.004327316673814	0	0	0	0	0	0.002221877745052	0	0.003067213259799	0	0	0.02135748039811	0.000530393875104	0	0	0	0	0	0	0	0.000411065893863	0	0	0	0.013179866412214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Ruminococcaceae| g__CAG-352| s__uncultured_organism|ac6ca63a2108b4328d42201210f4423a	0	0	0	0	0	0	0	0	0	0	0.02079988050338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049669637369392	0.052298731017267	0	0	0	0	0	0	0	0.012114043316882
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__[Ruminococcus]_gauvreauii_group|965509aa60520d891204122ad189058f	0.006310958118187	0.004276827371695	0	0	0	0	0.002122771090355	0	0.001251799461726	0.0030896272786	0.00347287053288	0.001769986991662	0	0	0.006184566878209	0.000751879699248	0	0	0.003096905405718	0.003510321227509	0	0.005064485687323	0.005053881327379	0.003157771626837	0	0	0	0	0	0	0	0	0	0	0	0.000876302924084	0	0.002856554634824	0	0	0	0	0	0	0	0	0.001540259188443	0.011390744274809	0.003935924254101	0	0	0	0	0	0	0	0	0.003577545195052	0.002054476771158	0.00989247311828	0.007710880909728	0	0	0	0	0.001771285759348	0	0	0	0	0	0	0	0	0	0	0	0.002296239599022	0.002567370384736	0.003331158350218	0.002141410995172	0	0
d__Bacteria| p__Actinobacteriota| c__Actinobacteria| o__Bifidobacteriales| f__Bifidobacteriaceae| g__Bifidobacterium| s__Bifidobacterium_dentium|74debc9332d276a00b27a78d5c32a356	0	0	0	0	0	0.039824637729661	0	0.001051877713621	0	0	0.000858881959745	0	0.001239362141618	0	0.007963135130765	0	0	0	0	0	0	0	0.000989384175201	0.001559393395969	0	0	0	0	0	0	0	0	0.036594073545163	0.02171938852732	0	0	0	0	0	0	0	0.005187770593733	0	0	0	0.000891674309589	0	0	0	0	0	0	0	0.000327653997379	0.000206611570248	0.001286014591319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212888254955	0.007058315127362	0	0	0	0.000486392076231	0	0	0.000446443902607	0	0	0
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae|0a7acbd1f100fec85f1319d377487fc9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071527701288688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006458557588805	0	0	0	0	0	0	0	0	0	0	0.000148386298998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria| p__Fusobacteriota| c__Fusobacteriia| o__Fusobacteriales| f__Leptotrichiaceae| g__Leptotrichia|dec0cf424eac244476a85d0238e7c1b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021734405564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Bacteroidaceae| g__Bacteroides| s__Bacteroides_ovatus|cc7fed157b2b985bce0c6482572f1d92	0	0	0.007989322505452	0.006025560036931	0.006870229007634	0.000267728657006	0.000574396883273	0.000380466407054	0.000532014771234	0.000140437603573	0	0.00179131213614	0	0	0	0	0	0	0	0	0.000602409638554	0	0.000534802256866	0	0	0	0	0	0	0.004702113367437	0	0	0	0.000643257151506	0	0	0.00076829502529	0	0.000751468779888	0	0	0	0	0	0	0	0	0	0	0.00679463741621	0	0	0.00013281270752	0	0	0.009966613082725	0.033776459177269	0	0	0	0	0	0	0	0	0	0	0.007259797022002	0.001546979319329	0	0	0	0	0	0	0	0.000950675421724	0.000666650206168	0	0	0	0	0
