% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=988655, Wed Apr 19 12:57:32 2023
1 8 0.01536131556661314 0.019323534763038396 0.11733945839468993 0.1235766424254821 0.9307323253166168 0.9521183722657605 0.9970421878306899 1.1104570318074056
2 16 0.01536131556661314 0.019323534763038396 0.11733945839468993 0.1235766424254821 0.9307323253166168 0.9521183722657605 0.9970421878306899 1.1104570318074056
3 24 0.01536131556661314 0.019323534763038396 0.11733945839468993 0.1235766424254821 0.9307323253166168 0.9521183722657605 0.9970421878306899 1.1104570318074056
4 32 0.01536131556661314 0.019323534763038396 0.11733945839468993 0.1235766424254821 0.9307323253166168 0.9521183722657605 0.9970421878306899 1.1104570318074056
5 40 -0.24432827619823322 -0.13743867763122677 0.09641886392485319 0.338601979332504 0.7984919156499389 0.932966987018919 0.986305536714599 1.2325520881571939
6 48 -0.24432827619823322 -0.13743867763122677 0.09641886392485319 0.338601979332504 0.7984919156499389 0.932966987018919 0.986305536714599 1.2325520881571939
7 56 -0.24432827619823322 -0.13743867763122677 0.09641886392485319 0.338601979332504 0.7984919156499389 0.932966987018919 0.986305536714599 1.2325520881571939
8 64 -0.24432827619823322 -0.13743867763122677 0.09641886392485319 0.338601979332504 0.7984919156499389 0.932966987018919 0.986305536714599 1.2325520881571939
9 72 -0.09712886075220721 0.05264066096802763 0.17059198694171265 0.5720686746261052 0.5977349845847886 0.9379102024227244 1.0742338085335206 1.2684869195219768
10 80 -0.09712886075220721 0.05264066096802763 0.17059198694171265 0.5720686746261052 0.5977349845847886 0.9379102024227244 1.0742338085335206 1.2684869195219768
11 88 -0.09712886075220721 0.05264066096802763 0.17059198694171265 0.5720686746261052 0.5977349845847886 0.9379102024227244 1.0742338085335206 1.2684869195219768
12 96 -0.09712886075220721 0.05264066096802763 0.17059198694171265 0.5720686746261052 0.5977349845847886 0.9379102024227244 1.0742338085335206 1.2684869195219768
13 104 -0.11187451641737063 0.060089026228537776 0.27061651221686506 0.7111397906116893 0.5112315227713387 0.8274137958492623 1.1193993018378037 1.3420037047669622
14 112 -0.11187451641737063 0.060089026228537776 0.27061651221686506 0.7111397906116893 0.5112315227713387 0.8274137958492623 1.1193993018378037 1.3420037047669622
15 120 -0.11187451641737063 0.060089026228537776 0.27061651221686506 0.7111397906116893 0.5112315227713387 0.8274137958492623 1.1193993018378037 1.3420037047669622
16 128 -0.11187451641737063 0.060089026228537776 0.27061651221686506 0.7111397906116893 0.5112315227713387 0.8274137958492623 1.1193993018378037 1.3420037047669622
17 136 -0.2634785851929747 -0.00747861367258725 0.49218746061490454 0.7763062516876291 0.42671327014115795 0.6682277789054744 1.2331065222522088 1.3604542349390363
18 144 -0.2634785851929747 -0.00747861367258725 0.49218746061490454 0.7763062516876291 0.42671327014115795 0.6682277789054744 1.2331065222522088 1.3604542349390363
19 152 -0.2634785851929747 -0.00747861367258725 0.49218746061490454 0.7763062516876291 0.42671327014115795 0.6682277789054744 1.2331065222522088 1.3604542349390363
20 160 -0.2634785851929747 -0.00747861367258725 0.49218746061490454 0.7763062516876291 0.42671327014115795 0.6682277789054744 1.2331065222522088 1.3604542349390363
21 168 -0.08891085232636643 0.003125490583959966 0.5771368234813936 0.7989550054017998 0.40060662272142206 0.645960896068362 1.2439645488232143 1.3692337477046619
22 176 -0.08891085232636643 0.003125490583959966 0.5771368234813936 0.7989550054017998 0.40060662272142206 0.645960896068362 1.2439645488232143 1.3692337477046619
23 184 -0.08891085232636643 0.003125490583959966 0.5771368234813936 0.7989550054017998 0.40060662272142206 0.645960896068362 1.2439645488232143 1.3692337477046619
24 192 -0.08891085232636643 0.003125490583959966 0.5771368234813936 0.7989550054017998 0.40060662272142206 0.645960896068362 1.2439645488232143 1.3692337477046619
25 200 -0.2352958659160616 -0.19170978242781436 0.6677500693299524 0.823804738499739 0.31972273195605305 0.607219431686905 1.2256444403746016 1.4236775064006666
26 208 -0.2352958659160616 -0.19170978242781436 0.6677500693299524 0.823804738499739 0.31972273195605305 0.607219431686905 1.2256444403746016 1.4236775064006666
27 216 -0.2352958659160616 -0.19170978242781436 0.6677500693299524 0.823804738499739 0.31972273195605305 0.607219431686905 1.2256444403746016 1.4236775064006666
28 224 -0.2352958659160616 -0.19170978242781436 0.6677500693299524 0.823804738499739 0.31972273195605305 0.607219431686905 1.2256444403746016 1.4236775064006666
29 232 -0.2775861774914402 -0.0794496689855017 0.7450606483863207 0.8079792602725293 0.3591217575892946 0.5076373239732083 1.3104938218131104 1.3769320439022994
