% # columns="iter, evals, sigma, 0, fitness, xbest" seed=988655, Wed Apr 19 12:57:32 2023, <python>{}</python>
1 8 0.952238863613926 0 -36.83945300057065 6.736190876094798 3.5871253333927617 -155.35464839641787 132.3238213976735
2 16 0.9430445528461705 0 -37.81081709093431 6.7782048573558615 4.964333188749438 -154.70896631149424 131.08908796876474
3 24 0.8495122069594758 0 -37.78243577630828 6.948072415047331 4.762681327025912 -155.51474843536133 130.18986470943878
4 32 0.8483555057485093 0 -37.58892459063003 6.716880571220472 5.646819120824798 -154.34352274619437 132.35333575502995
5 40 0.6707390097685308 0 -37.766617233974024 6.816185482623478 4.634078679211182 -155.06510098058916 131.47887486793533
6 48 0.663331933693153 0 -37.779600012820396 6.6407179367290095 5.353290109896745 -154.3740785145989 131.22100663694633
7 56 0.6929280517145526 0 -37.73682405115449 6.2997638824531865 5.726383201706992 -154.21427650047457 131.012679621832
8 64 0.6905086958043452 0 -37.787563764025236 6.4896695440145304 5.381110433371352 -154.24742140486504 130.6432981018687
9 72 0.6934435831864245 0 -37.749159064098244 6.762509146220141 4.628639737415439 -154.82185811692008 130.83550231508968
10 80 0.6771807764665793 0 -37.762889889518505 7.313015335840055 4.259362546783117 -154.3245494695908 130.1314927933229
11 88 0.6583048113594016 0 -37.73129917810535 6.958663385770829 4.321114823459818 -154.97793666083498 130.8441975520208
12 96 0.5911852248066857 0 -37.78332950702772 6.952929763711932 4.683123235929026 -154.88279257750938 129.7937517586656
13 104 0.5683850574130376 0 -37.81323171632501 6.96890301029713 4.7527584400564615 -155.29558785855045 130.79839685889687
14 112 0.6409772376348285 0 -37.78590258659517 6.744639408847471 5.168856157648749 -154.3173961007305 129.38820225956763
15 120 0.5997756874679391 0 -37.77590035579566 6.913637664861093 4.66173210189644 -154.3869985107849 129.40426971141403
16 128 0.5273655433964365 0 -37.79906586014243 6.8733525584584 4.724596518756858 -154.25250668111823 129.81364031350532
17 136 0.53176858241392 0 -37.806328053962304 6.73966970356346 5.164385327415658 -153.86140723782378 129.63201864154354
18 144 0.4873975712017623 0 -37.81145230072309 6.784881070801143 5.025548911936204 -153.45875895213777 129.62383877783327
19 152 0.44322035083753747 0 -37.80477839466154 6.957788120211575 4.784805856717274 -153.2732871113248 129.18879075908345
20 160 0.40149187094987204 0 -37.812110483897705 6.8537093105213875 4.98172738044025 -153.99977024411717 129.94773391202202
21 168 0.40319540794152686 0 -37.8108877496956 6.83580510900682 4.99419138691883 -154.15328534449506 129.83693029965366
22 176 0.43595236363086537 0 -37.811495695612635 6.654943535551119 5.173163118929513 -154.52139958870558 130.45679370082274
23 184 0.41609567132696323 0 -37.81390032276685 6.773435307683031 5.0979533854480215 -154.4294196679314 130.4149323581902
24 192 0.349120216666099 0 -37.815634252744964 6.80058922592697 4.985508473283833 -154.57748162638035 130.26377959252858
25 200 0.2648474450345075 0 -37.81437209354584 6.808734135256255 5.000319288526321 -154.1440201269473 130.00778509841535
26 208 0.2202112013160128 0 -37.81608876664979 6.789679811733633 4.960979662238349 -154.657660326014 130.3890592181058
27 216 0.17352615123882337 0 -37.815318884021764 6.756254773696806 5.016193277771798 -154.5538779874157 130.3118437870112
28 224 0.16553272765744842 0 -37.81627076676763 6.76987687064636 5.020008616910422 -154.45408607026366 130.35076801959607
29 232 0.19849329827292364 0 -37.8172181102123 6.806789978970243 4.997187771663438 -154.6569070201518 130.4557084780603
