% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=988655, Wed Apr 19 12:57:32 2023
1 8 -0.11338469687847286 -0.10637214264494052 -0.013365449153897807 -0.008735498771081849 0.890090385259995 1.0011388437863586 1.0392244440287401 1.0608829702012297
2 16 -0.25074569377522915 -0.22361814164474694 0.005147117586058174 0.026351222343710887 0.890090385259995 1.0011388437863586 1.0392244440287401 1.0608829702012297
3 24 -0.25064998678775563 -0.23251998900769377 0.1422697434411337 0.1969704379059599 0.890090385259995 1.0011388437863586 1.0392244440287401 1.0608829702012297
4 32 -0.22782155781565921 -0.14375248682862293 0.15971127271058427 0.27993951672431394 0.890090385259995 1.0011388437863586 1.0392244440287401 1.0608829702012297
5 40 -0.3151889573070804 -0.07345401810884661 0.059141416945390324 0.20867231245847034 0.7606159496050933 1.0032885192662677 1.029488982949774 1.1640566817384297
6 48 -0.3199288586449668 -0.10135447553341712 0.01787131336319952 0.2743817353384259 0.7606159496050933 1.0032885192662677 1.029488982949774 1.1640566817384297
7 56 -0.42650259433363136 -0.28054951571445624 0.0804115054416773 0.39710894730227053 0.7606159496050933 1.0032885192662677 1.029488982949774 1.1640566817384297
8 64 -0.5120376483659408 -0.3011654432867286 0.07266213763240106 0.25734317896243264 0.7606159496050933 1.0032885192662677 1.029488982949774 1.1640566817384297
9 72 -0.6024443445932791 -0.2834426247956741 0.07307099680379303 0.26250954403102883 0.6246816809639126 0.8703683960735558 0.9991961082260093 1.361557486810764
10 80 -0.6251902591502562 -0.14132681363056998 -0.07518283191399415 0.15350945868378313 0.6246816809639126 0.8703683960735558 0.9991961082260093 1.361557486810764
11 88 -0.7288715159618638 -0.17651229858293813 0.05502506598343229 0.1816016605568504 0.6246816809639126 0.8703683960735558 0.9991961082260093 1.361557486810764
12 96 -0.7568157476542212 -0.13222946358224288 -0.018654197231998525 0.07793963297652468 0.6246816809639126 0.8703683960735558 0.9991961082260093 1.361557486810764
13 104 -0.7184882524235424 -0.2456813136008172 0.06693997360240879 0.1966286115758603 0.5133495981892823 0.8169104555822293 1.1216652972987526 1.3457326846127502
14 112 -0.7628177259309353 -0.41599353363292996 -0.03054054618141658 0.25967749001148205 0.5133495981892823 0.8169104555822293 1.1216652972987526 1.3457326846127502
15 120 -0.7806394621197782 -0.42664985882573053 -0.032880223749382376 0.36862159045225884 0.5133495981892823 0.8169104555822293 1.1216652972987526 1.3457326846127502
16 128 -0.776355819750141 -0.4234341107876057 -0.03401949743851476 0.36491745779691276 0.5133495981892823 0.8169104555822293 1.1216652972987526 1.3457326846127502
17 136 -0.786148914620002 -0.49553371265524226 -0.06898149736967896 0.3884029662804189 0.43324094666909146 0.6481625166921675 1.1750573051297346 1.4182482024475798
18 144 -0.8005374082188801 -0.4383569587165544 0.0778004833275153 0.35092485500926046 0.43324094666909146 0.6481625166921675 1.1750573051297346 1.4182482024475798
19 152 -0.7909626727370135 -0.5350173607835682 0.050628235312717776 0.33664195044808637 0.43324094666909146 0.6481625166921675 1.1750573051297346 1.4182482024475798
20 160 -0.8239243473745259 -0.5469155514793883 0.09395656392982626 0.2625094614436674 0.43324094666909146 0.6481625166921675 1.1750573051297346 1.4182482024475798
21 168 -0.825496580658801 -0.5359163518244591 0.07796332274658611 0.25552929289099274 0.4095398235214508 0.6144101498867512 1.1910558565492846 1.426941921469058
22 176 -0.8150048639630848 -0.6066309767285276 0.3186787534894336 0.489831641289616 0.4095398235214508 0.6144101498867512 1.1910558565492846 1.426941921469058
23 184 -0.8491277640845585 -0.6647617903714802 0.32844335781546113 0.5092701706913408 0.4095398235214508 0.6144101498867512 1.1910558565492846 1.426941921469058
24 192 -0.865710954230993 -0.640059200218337 0.2847107197357438 0.49801475845710197 0.4095398235214508 0.6144101498867512 1.1910558565492846 1.426941921469058
25 200 -0.8680253006195774 -0.7132272200498596 0.380745033981601 0.5071047523513479 0.3482188943758338 0.5002206925395202 0.9831195548532733 1.6315632997895164
26 208 -0.8844351870960822 -0.750013577931959 0.32888309816113687 0.44092181159577665 0.3482188943758338 0.5002206925395202 0.9831195548532733 1.6315632997895164
27 216 -0.8580013959949266 -0.7283330190038584 0.2931248793344433 0.3820830155561156 0.3482188943758338 0.5002206925395202 0.9831195548532733 1.6315632997895164
28 224 -0.8550214833647106 -0.6701665969498549 0.3190036052587724 0.5035569513807766 0.3482188943758338 0.5002206925395202 0.9831195548532733 1.6315632997895164
29 232 -0.8462962436968126 -0.7125153957082785 -0.018334702462187723 0.42708134795653746 0.37842945747243156 0.4659989895934021 1.1894482572028915 1.4915927496646173
